order_item_id,order_id,product_id,quantity,unit_price
OI0000667,O000497,P0058,1,1452.87
OI0000668,O000499,P0064,1,1074.19
OI0000669,O000500,P0056,1,562.92
OI0000670,O000500,P0043,1,784.32
OI0000671,O000501,P0091,1,1180.91
OI0000672,O000501,P0075,1,2536.22
OI0000673,O000502,P0025,1,610.5
OI0000674,O000503,P0028,1,3133.03
OI0000675,O000503,P0053,2,5792.52
OI0000676,O000503,P0084,1,1338.97
OI0000677,O000505,P0053,2,5813.89
OI0000678,O000505,P0029,1,4215.08
OI0000679,O000505,P0046,1,2379.32
OI0000680,O000506,P0053,1,5810.47
OI0000681,O000507,P0043,2,807.7
OI0000682,O000508,P0047,1,2880.14
OI0000683,O000509,P0095,1,1638.71
OI0000684,O000510,P0032,1,1814.39
OI0000685,O000510,P0080,1,2264.25
OI0000686,O000510,P0049,1,3219.12
OI0000687,O000511,P0059,2,3253.97
OI0000688,O000512,P0028,1,3087.29
OI0000689,O000513,P0082,1,1590.51
OI0000690,O000513,P0069,1,3417.19
OI0000691,O000514,P0076,2,2497.62
OI0000692,O000514,P0060,1,3191.03
OI0000693,O000514,P0045,3,4691.28
OI0000694,O000515,P0026,3,4170.71
OI0000695,O000516,P0020,1,2424.99
OI0000696,O000517,P0035,2,1238.26
OI0000697,O000517,P0094,1,2975.11
OI0000698,O000518,P0010,1,1453.9
OI0000699,O000518,P0040,1,3548.01
OI0000700,O000518,P0004,1,5538.46
OI0000701,O000519,P0050,1,4498.98
OI0000702,O000520,P0069,1,3404.77
OI0000703,O000521,P0014,1,2899.24
OI0000704,O000522,P0009,1,3112.39
OI0000705,O000523,P0034,1,2780.16
OI0000706,O000523,P0031,2,1848.77
OI0000707,O000524,P0002,3,886.88
OI0000708,O000524,P0017,1,4046.03
OI0000709,O000525,P0037,3,1691.87
OI0000710,O000526,P0050,2,4492.8
OI0000711,O000527,P0027,1,2193.42
OI0000712,O000528,P0017,1,4016.12
OI0000713,O000529,P0078,1,3411.19
OI0000714,O000530,P0081,1,2241.35
OI0000715,O000531,P0051,1,2176.82
OI0000716,O000532,P0069,1,3478.47
OI0000717,O000533,P0006,1,4438.68
OI0000718,O000534,P0077,2,1708.42
OI0000719,O000535,P0083,1,4692.67
OI0000720,O000535,P0089,2,4807.51
OI0000721,O000536,P0095,1,1610.64
OI0000722,O000537,P0055,1,1471.04
OI0000723,O000538,P0051,1,2152.82
OI0000724,O000539,P0030,1,4524.78
OI0000725,O000539,P0021,1,2358.34
OI0000726,O000540,P0068,1,2182.1
OI0000727,O000541,P0096,1,1516.11
OI0000728,O000542,P0042,1,3921.43
OI0000729,O000542,P0093,3,2356.14
OI0000730,O000543,P0081,1,2221.14
OI0000731,O000543,P0045,1,4558.1
OI0000732,O000545,P0012,3,828.17
OI0000733,O000546,P0095,2,1593.79
OI0000734,O000546,P0002,1,885.0
OI0000735,O000546,P0005,1,3746.27
OI0000736,O000547,P0013,3,1740.52
OI0000737,O000548,P0054,1,1515.02
OI0000738,O000549,P0094,2,2973.47
OI0000739,O000550,P0027,1,2152.43
OI0000740,O000551,P0019,1,1749.01
OI0000741,O000552,P0033,1,1390.61
OI0000742,O000553,P0006,1,4372.35
OI0000743,O000553,P0037,2,1731.42
OI0000744,O000553,P0039,1,3030.66
OI0000745,O000554,P0076,1,2486.58
OI0000746,O000555,P0081,1,2170.46
OI0000747,O000556,P0021,1,2416.25
OI0000748,O000557,P0015,1,3869.51
OI0000749,O000557,P0086,1,1298.17
OI0000750,O000558,P0029,1,4231.14
OI0000751,O000558,P0010,2,1409.81
OI0000752,O000559,P0005,1,3772.69
OI0000753,O000560,P0073,1,3707.16
OI0000754,O000562,P0001,1,1184.89
OI0000755,O000563,P0011,1,2805.73
OI0000756,O000564,P0094,1,3025.43
OI0000757,O000564,P0019,1,1794.73
OI0000758,O000565,P0058,1,1489.05
OI0000759,O000566,P0079,3,4011.9
OI0000760,O000566,P0086,1,1322.95
OI0000761,O000567,P0074,1,4739.62
OI0000762,O000568,P0006,1,4453.0
OI0000763,O000569,P0009,1,3063.7
OI0000764,O000570,P0027,2,2156.5
OI0000765,O000571,P0025,3,606.82
OI0000766,O000572,P0032,2,1845.62
OI0000767,O000572,P0091,1,1193.52
OI0000768,O000573,P0035,2,1243.86
OI0000769,O000575,P0089,1,4743.36
OI0000770,O000575,P0066,1,4907.84
OI0000771,O000576,P0076,2,2557.72
OI0000772,O000577,P0023,1,1485.12
OI0000773,O000578,P0011,1,2691.15
OI0000774,O000580,P0020,2,2442.44
OI0000775,O000580,P0067,1,2439.8
OI0000776,O000582,P0060,2,3214.01
OI0000777,O000583,P0065,1,888.76
OI0000778,O000584,P0069,3,3491.23
OI0000779,O000585,P0017,1,4046.57
OI0000780,O000586,P0077,1,1756.59
OI0000781,O000587,P0096,1,1491.03
OI0000782,O000587,P0035,1,1269.89
OI0000783,O000588,P0010,1,1434.86
OI0000784,O000588,P0049,1,3151.83
OI0000785,O000589,P0031,2,1903.3
OI0000786,O000591,P0033,1,1350.31
OI0000787,O000592,P0038,2,2066.29
OI0000788,O000592,P0057,2,2007.52
OI0000789,O000595,P0018,1,3782.8
OI0000790,O000596,P0043,1,808.32
OI0000791,O000597,P0086,1,1339.34
OI0000792,O000598,P0087,1,2249.03
OI0000793,O000599,P0014,1,2919.84
OI0000794,O000599,P0080,2,2242.01
OI0000795,O000600,P0020,1,2445.65
OI0000796,O000603,P0039,1,3109.53
OI0000797,O000604,P0084,1,1326.27
OI0000798,O000604,P0095,1,1637.43
OI0000799,O000604,P0062,1,1282.57
OI0000800,O000605,P0082,1,1569.74
OI0000801,O000606,P0080,2,2204.13
OI0000802,O000607,P0082,2,1560.12
OI0000803,O000607,P0011,1,2699.0
OI0000804,O000607,P0013,2,1802.83
OI0000805,O000608,P0054,2,1463.66
OI0000806,O000608,P0087,1,2228.48
OI0000807,O000609,P0087,2,2327.14
OI0000808,O000611,P0053,1,5700.06
OI0000809,O000611,P0028,1,3065.54
OI0000810,O000612,P0018,1,3830.11
OI0000811,O000612,P0061,1,3104.54
OI0000812,O000612,P0031,1,1917.23
OI0000813,O000613,P0072,1,2128.77
OI0000814,O000615,P0006,1,4364.04
OI0000815,O000616,P0029,1,4270.11
OI0000816,O000616,P0085,1,1165.49
OI0000817,O000616,P0056,1,570.99
OI0000818,O000617,P0017,1,4066.9
OI0000819,O000617,P0034,1,2737.39
OI0000820,O000617,P0005,1,3880.54
OI0000821,O000618,P0009,1,3128.13
OI0000822,O000618,P0085,1,1166.55
OI0000823,O000619,P0014,1,2803.95
OI0000824,O000620,P0024,2,2997.96
OI0000825,O000620,P0080,2,2235.6
OI0000826,O000620,P0090,1,1652.55
OI0000827,O000621,P0018,2,3807.76
OI0000828,O000621,P0087,1,2254.96
OI0000829,O000622,P0006,1,4276.34
OI0000830,O000623,P0096,1,1519.93
OI0000831,O000624,P0092,1,2083.33
OI0000832,O000625,P0049,1,3215.63
OI0000833,O000625,P0086,2,1290.32
OI0000834,O000626,P0044,1,3384.62
OI0000835,O000627,P0013,2,1746.0
OI0000836,O000628,P0074,1,4812.93
OI0000837,O000628,P0032,1,1818.56
OI0000838,O000629,P0088,1,2664.92
OI0000839,O000630,P0048,1,1888.66
OI0000840,O000631,P0016,1,1580.48
OI0000841,O000633,P0082,2,1563.12
OI0000842,O000634,P0003,1,2477.42
OI0000843,O000634,P0095,1,1610.63
OI0000844,O000636,P0086,3,1289.02
OI0000845,O000637,P0078,1,3324.73
OI0000846,O000637,P0046,1,2366.19
OI0000847,O000638,P0082,1,1584.96
OI0000848,O000638,P0019,2,1811.74
OI0000849,O000639,P0006,1,4308.67
OI0000850,O000639,P0046,1,2383.77
OI0000851,O000639,P0072,1,2127.0
OI0000852,O000640,P0016,1,1583.05
OI0000853,O000640,P0022,1,646.08
OI0000854,O000641,P0078,1,3446.21
OI0000855,O000641,P0050,1,4553.83
OI0000856,O000642,P0052,2,3166.04
OI0000857,O000643,P0020,1,2420.44
OI0000858,O000643,P0028,1,3059.77
OI0000859,O000643,P0025,1,620.44
OI0000860,O000644,P0067,3,2389.82
OI0000861,O000644,P0022,3,656.64
OI0000862,O000645,P0064,1,1026.34
OI0000863,O000645,P0061,1,3079.7
OI0000864,O000645,P0002,1,883.41
OI0000865,O000647,P0088,1,2653.41
OI0000866,O000647,P0079,1,3881.38
OI0000867,O000647,P0035,1,1245.05
OI0000868,O000648,P0089,1,4724.99
OI0000869,O000649,P0010,1,1445.94
OI0000870,O000650,P0021,1,2421.3
OI0000871,O000651,P0003,3,2390.92
OI0000872,O000651,P0035,2,1240.71
OI0000873,O000652,P0014,2,2890.74
OI0000874,O000653,P0016,1,1590.87
OI0000875,O000653,P0021,1,2414.48
OI0000876,O000654,P0045,1,4720.98
OI0000877,O000655,P0076,1,2520.97
OI0000878,O000656,P0021,1,2358.48
OI0000879,O000657,P0040,1,3558.27
OI0000880,O000658,P0028,2,3127.0
OI0000881,O000660,P0015,1,3833.35
OI0000882,O000660,P0096,1,1520.48
OI0000883,O000661,P0093,1,2352.19
OI0000884,O000663,P0052,2,3085.71
OI0000885,O000664,P0044,1,3447.95
OI0000886,O000665,P0006,1,4458.93
OI0000887,O000665,P0079,1,3926.88
OI0000888,O000666,P0006,1,4296.19
OI0000889,O000666,P0091,1,1223.57
OI0000890,O000667,P0044,1,3358.92
OI0000891,O000667,P0029,1,4304.41
OI0000892,O000669,P0009,1,3012.77
OI0000893,O000670,P0015,1,3802.03
OI0000894,O000670,P0019,1,1804.15
OI0000895,O000670,P0049,1,3254.47
OI0000896,O000671,P0070,2,3630.37
OI0000897,O000672,P0029,1,4177.08
OI0000898,O000673,P0079,1,4052.17
OI0000899,O000673,P0070,2,3606.82
OI0000900,O000674,P0035,3,1268.07
OI0000901,O000674,P0069,1,3417.14
OI0000902,O000675,P0026,1,4181.96
OI0000903,O000675,P0060,1,3150.22
OI0000904,O000676,P0037,1,1664.27
OI0000905,O000676,P0043,2,779.31
OI0000906,O000677,P0085,2,1144.72
OI0000907,O000678,P0013,1,1792.42
OI0000908,O000678,P0061,1,3113.55
OI0000909,O000678,P0012,1,802.42
OI0000910,O000679,P0050,1,4491.25
OI0000911,O000679,P0029,1,4152.9
OI0000912,O000679,P0014,1,2874.05
OI0000913,O000680,P0062,1,1308.21
OI0000914,O000681,P0083,1,4679.75
OI0000915,O000682,P0084,2,1373.33
OI0000916,O000682,P0048,1,1942.87
OI0000917,O000683,P0036,1,3925.31
OI0000918,O000684,P0042,1,3789.87
OI0000919,O000684,P0067,1,2450.63
OI0000920,O000684,P0092,2,2078.09
OI0000921,O000685,P0053,1,5608.47
OI0000922,O000686,P0096,1,1467.79
OI0000923,O000686,P0020,1,2473.63
OI0000924,O000687,P0030,1,4555.81
OI0000925,O000688,P0080,1,2266.56
OI0000926,O000689,P0025,1,622.35
OI0000927,O000690,P0038,1,2160.61
OI0000928,O000690,P0068,2,2179.66
OI0000929,O000691,P0046,2,2364.54
OI0000930,O000692,P0073,1,3662.58
OI0000931,O000692,P0046,1,2473.05
OI0000932,O000693,P0096,1,1466.23
OI0000933,O000693,P0041,1,1526.79
OI0000934,O000693,P0027,2,2168.52
OI0000935,O000694,P0031,2,1907.54
OI0000936,O000695,P0061,2,3204.97
OI0000937,O000695,P0087,1,2321.64
OI0000938,O000696,P0074,1,4735.61
OI0000939,O000697,P0057,2,2005.17
OI0000940,O000698,P0029,1,4228.18
OI0000941,O000699,P0002,3,901.76
OI0000942,O000699,P0039,2,3021.35
OI0000943,O000700,P0061,1,3208.3
OI0000944,O000701,P0024,2,2948.3
OI0000945,O000702,P0083,2,4763.8
OI0000946,O000702,P0089,1,4829.99
OI0000947,O000704,P0041,3,1568.91
OI0000948,O000704,P0044,1,3372.56
OI0000949,O000705,P0051,1,2159.04
OI0000950,O000706,P0094,3,2992.24
OI0000951,O000706,P0076,1,2479.31
OI0000952,O000707,P0033,1,1388.52
OI0000953,O000707,P0035,1,1260.39
OI0000954,O000708,P0046,2,2433.19
OI0000955,O000708,P0017,1,3912.37
OI0000956,O000708,P0089,2,4674.19
OI0000957,O000709,P0084,2,1360.2
OI0000958,O000710,P0077,2,1757.4
OI0000959,O000711,P0085,1,1159.49
OI0000960,O000711,P0043,2,794.77
OI0000961,O000712,P0014,3,2895.03
OI0000962,O000713,P0076,1,2520.37
OI0000963,O000714,P0059,1,3204.78
OI0000964,O000715,P0053,3,5709.27
OI0000965,O000715,P0086,1,1314.1
OI0000966,O000715,P0064,1,1045.88
OI0000967,O000716,P0022,1,665.18
OI0000968,O000717,P0040,2,3477.16
OI0000969,O000718,P0014,2,2908.92
OI0000970,O000719,P0014,1,2828.95
OI0000971,O000720,P0015,1,3836.14
OI0000972,O000720,P0047,1,2868.58
OI0000973,O000721,P0060,2,3192.66
OI0000974,O000721,P0016,1,1573.7
OI0000975,O000722,P0072,1,2109.71
OI0000976,O000722,P0078,1,3363.93
OI0000977,O000723,P0026,1,4265.55
OI0000978,O000724,P0050,1,4554.69
OI0000979,O000725,P0014,1,2796.42
OI0000980,O000726,P0081,1,2207.89
OI0000981,O000726,P0015,1,3824.92
OI0000982,O000727,P0080,2,2275.17
OI0000983,O000728,P0039,1,3060.4
OI0000984,O000729,P0091,1,1187.88
OI0000985,O000729,P0016,1,1573.81
OI0000986,O000730,P0020,1,2421.44
OI0000987,O000731,P0067,2,2460.4
OI0000988,O000731,P0037,1,1735.94
OI0000989,O000731,P0028,1,3108.05
OI0000990,O000733,P0009,1,3035.02
OI0000991,O000734,P0068,1,2228.38
OI0000992,O000734,P0012,2,807.38
OI0000993,O000734,P0021,1,2361.65
OI0000994,O000735,P0062,1,1296.66
OI0000995,O000736,P0085,1,1164.06
OI0000996,O000736,P0081,1,2230.42
OI0000997,O000736,P0024,1,2908.24
OI0000998,O000737,P0013,1,1762.04
OI0000999,O000738,P0042,2,3896.09
OI0001000,O000739,P0072,1,2140.81
OI0001001,O000740,P0026,1,4206.66
OI0001002,O000740,P0052,1,3062.37
OI0001003,O000740,P0086,1,1311.46
OI0001004,O000741,P0026,1,4289.97
OI0001005,O000741,P0080,1,2311.98
OI0001006,O000742,P0069,1,3457.91
OI0001007,O000743,P0058,1,1416.15
OI0001008,O000743,P0009,1,3069.61
OI0001009,O000743,P0030,1,4669.24
OI0001010,O000744,P0045,1,4563.21
OI0001011,O000744,P0044,1,3423.57
OI0001012,O000745,P0039,1,3088.76
OI0001013,O000746,P0016,3,1594.75
OI0001014,O000746,P0083,1,4659.53
OI0001015,O000748,P0013,2,1754.42
OI0001016,O000748,P0079,1,3921.15
OI0001017,O000750,P0091,1,1238.99
OI0001018,O000750,P0058,1,1486.74
OI0001019,O000751,P0009,2,3120.55
OI0001020,O000751,P0002,1,875.1
OI0001021,O000752,P0072,1,2186.52
OI0001022,O000753,P0038,1,2074.96
OI0001023,O000753,P0040,1,3554.9
OI0001024,O000757,P0031,1,1931.55
OI0001025,O000757,P0005,3,3770.71
OI0001026,O000758,P0069,1,3516.36
OI0001027,O000759,P0043,1,816.15
OI0001028,O000760,P0084,1,1373.08
OI0001029,O000761,P0065,2,890.52
OI0001030,O000762,P0020,1,2440.4
OI0001031,O000764,P0081,1,2160.84
OI0001032,O000765,P0068,2,2174.76
OI0001033,O000766,P0001,1,1141.96
OI0001034,O000767,P0061,1,3182.1
OI0001035,O000768,P0088,1,2548.88
OI0001036,O000769,P0010,1,1400.56
OI0001037,O000770,P0041,2,1541.93
OI0001038,O000771,P0053,1,5685.16
OI0001039,O000772,P0014,1,2935.09
OI0001040,O000773,P0075,1,2617.16
OI0001041,O000773,P0036,3,4011.21
OI0001042,O000774,P0038,1,2089.34
OI0001043,O000776,P0049,1,3217.23
OI0001044,O000777,P0095,2,1583.58
OI0001045,O000778,P0003,1,2370.55
OI0001046,O000779,P0041,2,1506.5
OI0001047,O000779,P0024,1,2947.92
OI0001048,O000780,P0095,2,1624.86
OI0001049,O000780,P0022,2,665.93
OI0001050,O000781,P0031,1,1893.24
OI0001051,O000783,P0064,1,1074.85
OI0001052,O000784,P0069,1,3566.73
OI0001053,O000784,P0070,1,3575.94
OI0001054,O000784,P0079,3,3888.59
OI0001055,O000785,P0052,1,3101.91
OI0001056,O000785,P0014,1,2892.94
OI0001057,O000786,P0047,3,2883.46
OI0001058,O000786,P0049,2,3206.77
OI0001059,O000787,P0065,1,880.94
OI0001060,O000789,P0017,1,3949.66
OI0001061,O000789,P0060,3,3252.76
OI0001062,O000789,P0048,1,1931.8
OI0001063,O000790,P0088,1,2559.08
OI0001064,O000790,P0082,1,1565.16
OI0001065,O000790,P0051,1,2232.51
OI0001066,O000791,P0090,1,1719.04
OI0001067,O000792,P0054,1,1455.71
OI0001068,O000794,P0008,2,4706.93
OI0001069,O000794,P0053,1,5669.56
OI0001070,O000795,P0041,1,1566.2
OI0001071,O000796,P0012,1,820.04
OI0001072,O000797,P0009,1,3100.69
OI0001073,O000798,P0012,3,829.57
OI0001074,O000798,P0066,1,5156.18
OI0001075,O000799,P0018,2,3675.08
OI0001076,O000800,P0049,1,3205.91
OI0001077,O000800,P0010,2,1385.22
OI0001078,O000801,P0018,1,3639.54
OI0001079,O000802,P0033,1,1365.2
OI0001080,O000802,P0020,2,2403.03
OI0001081,O000802,P0056,1,566.96
OI0001082,O000803,P0059,1,3155.45
OI0001083,O000804,P0081,1,2249.94
OI0001084,O000806,P0023,1,1472.87
OI0001085,O000807,P0025,1,613.45
OI0001086,O000808,P0025,1,616.8
OI0001087,O000809,P0010,1,1412.5
OI0001088,O000809,P0093,1,2273.39
OI0001089,O000809,P0015,1,3743.86
OI0001090,O000810,P0046,1,2374.8
OI0001091,O000811,P0044,1,3372.48
OI0001092,O000811,P0036,1,3910.79
OI0001093,O000812,P0062,1,1297.35
OI0001094,O000812,P0070,1,3618.63
OI0001095,O000812,P0092,2,2161.43
OI0001096,O000813,P0023,1,1486.11
OI0001097,O000813,P0031,2,1907.29
OI0001098,O000814,P0011,1,2693.06
OI0001099,O000814,P0068,1,2169.29
OI0001100,O000815,P0016,2,1623.55
OI0001101,O000816,P0089,1,4728.98
OI0001102,O000816,P0073,1,3665.78
OI0001103,O000817,P0074,1,4959.38
OI0001104,O000818,P0027,3,2210.82
OI0001105,O000818,P0034,1,2721.42
OI0001106,O000819,P0083,1,4858.69
OI0001107,O000820,P0020,1,2401.81
OI0001108,O000820,P0058,1,1438.08
OI0001109,O000821,P0081,2,2191.59
OI0001110,O000821,P0047,1,2973.17
OI0001111,O000822,P0026,2,4275.04
OI0001112,O000822,P0023,1,1488.14
OI0001113,O000825,P0030,1,4559.5
OI0001114,O000827,P0070,3,3617.58
OI0001115,O000827,P0073,1,3692.24
OI0001116,O000827,P0055,2,1532.13
OI0001117,O000828,P0091,2,1224.22
OI0001118,O000829,P0039,1,3033.17
OI0001119,O000829,P0051,2,2145.84
OI0001120,O000830,P0012,1,801.87
OI0001121,O000830,P0023,2,1531.14
OI0001122,O000831,P0048,1,1944.5
OI0001123,O000833,P0051,1,2176.28
OI0001124,O000833,P0085,1,1181.43
OI0001125,O000833,P0056,1,560.04
OI0001126,O000834,P0040,1,3466.76
OI0001127,O000834,P0014,1,2900.74
OI0001128,O000835,P0021,1,2368.99
OI0001129,O000836,P0034,1,2728.04
OI0001130,O000837,P0002,1,884.62
OI0001131,O000837,P0021,1,2351.23
OI0001132,O000838,P0026,3,4203.06
OI0001133,O000839,P0095,1,1633.93
OI0001134,O000840,P0070,1,3650.8
OI0001135,O000841,P0076,1,2530.36
OI0001136,O000841,P0036,3,3924.53
OI0001137,O000842,P0093,1,2275.7
OI0001138,O000842,P0007,1,2486.73
OI0001139,O000843,P0085,1,1144.84
OI0001140,O000844,P0067,1,2439.17
OI0001141,O000845,P0024,1,3002.2
OI0001142,O000847,P0082,1,1575.6
OI0001143,O000848,P0001,1,1141.64
OI0001144,O000849,P0065,1,881.66
OI0001145,O000851,P0043,1,787.13
OI0001146,O000851,P0001,2,1178.04
OI0001147,O000852,P0015,2,3907.05
OI0001148,O000853,P0041,1,1565.26
OI0001149,O000855,P0073,1,3729.99
OI0001150,O000856,P0084,1,1356.22
OI0001151,O000857,P0056,1,557.41
OI0001152,O000857,P0024,1,3048.43
OI0001153,O000858,P0021,2,2331.21
OI0001154,O000859,P0093,2,2346.89
OI0001155,O000860,P0043,1,789.19
OI0001156,O000861,P0064,1,1075.74
OI0001157,O000861,P0032,1,1863.1
OI0001158,O000861,P0086,1,1288.62
OI0001159,O000862,P0075,1,2602.82
OI0001160,O000862,P0036,1,4007.73
OI0001161,O000863,P0026,1,4351.19
OI0001162,O000863,P0065,2,915.39
OI0001163,O000863,P0019,2,1751.32
OI0001164,O000864,P0022,1,652.56
OI0001165,O000865,P0016,1,1627.57
OI0001166,O000865,P0042,1,3877.74
OI0001167,O000866,P0019,3,1781.67
OI0001168,O000867,P0047,1,2888.64
OI0001169,O000868,P0028,1,3100.89
OI0001170,O000869,P0041,2,1506.4
OI0001171,O000869,P0025,1,626.67
OI0001172,O000870,P0039,2,3045.19
OI0001173,O000870,P0006,1,4425.15
OI0001174,O000870,P0020,1,2404.86
OI0001175,O000872,P0059,1,3217.21
OI0001176,O000872,P0019,1,1813.53
OI0001177,O000874,P0007,2,2422.01
OI0001178,O000876,P0009,1,3000.45
OI0001179,O000877,P0050,2,4562.08
OI0001180,O000880,P0090,1,1653.22
OI0001181,O000880,P0021,1,2307.91
OI0001182,O000880,P0057,1,2017.58
OI0001183,O000881,P0034,2,2729.59
OI0001184,O000881,P0088,1,2642.95
OI0001185,O000881,P0066,1,5148.46
OI0001186,O000882,P0041,1,1552.44
OI0001187,O000883,P0019,1,1770.81
OI0001188,O000883,P0064,1,1046.58
OI0001189,O000884,P0011,2,2683.73
OI0001190,O000885,P0006,1,4258.26
OI0001191,O000885,P0075,2,2527.81
OI0001192,O000886,P0025,1,617.04
OI0001193,O000886,P0019,2,1788.34
OI0001194,O000887,P0049,2,3236.83
OI0001195,O000888,P0038,1,2152.79
OI0001196,O000888,P0028,1,3076.11
OI0001197,O000889,P0005,1,3798.58
OI0001198,O000889,P0027,2,2233.91
OI0001199,O000890,P0020,1,2433.89
OI0001200,O000890,P0045,2,4683.01
OI0001201,O000890,P0023,2,1532.84
OI0001202,O000892,P0041,1,1533.66
OI0001203,O000892,P0045,1,4559.26
OI0001204,O000894,P0039,1,3109.23
OI0001205,O000895,P0064,1,1035.2
OI0001206,O000895,P0083,1,4739.07
OI0001207,O000896,P0073,1,3753.98
OI0001208,O000897,P0038,2,2131.14
OI0001209,O000898,P0088,1,2643.83
OI0001210,O000899,P0078,1,3307.33
OI0001211,O000899,P0094,3,2917.72
OI0001212,O000900,P0016,1,1648.05
OI0001213,O000901,P0096,1,1496.53
OI0001214,O000902,P0004,1,5595.54
OI0001215,O000903,P0055,1,1514.46
OI0001216,O000904,P0020,1,2364.0
OI0001217,O000904,P0046,2,2439.48
OI0001218,O000904,P0078,1,3432.26
OI0001219,O000905,P0009,1,3005.94
OI0001220,O000905,P0045,1,4730.11
OI0001221,O000905,P0072,2,2174.48
OI0001222,O000906,P0055,1,1515.55
OI0001223,O000907,P0019,1,1760.99
OI0001224,O000908,P0096,1,1455.63
OI0001225,O000908,P0040,1,3513.41
OI0001226,O000909,P0026,1,4202.33
OI0001227,O000910,P0028,1,3180.6
OI0001228,O000911,P0015,1,3826.92
OI0001229,O000911,P0052,1,3078.91
OI0001230,O000912,P0070,1,3579.24
OI0001231,O000912,P0040,1,3456.69
OI0001232,O000913,P0072,2,2140.07
OI0001233,O000914,P0043,2,800.3
OI0001234,O000915,P0065,1,877.67
OI0001235,O000917,P0043,1,806.37
OI0001236,O000918,P0089,1,4874.98
OI0001237,O000919,P0047,1,2963.01
OI0001238,O000920,P0001,1,1140.5
OI0001239,O000921,P0052,1,3080.05
OI0001240,O000922,P0024,1,2964.91
OI0001241,O000923,P0034,1,2798.53
OI0001242,O000924,P0019,1,1795.14
OI0001243,O000927,P0059,1,3166.1
OI0001244,O000928,P0065,1,912.99
OI0001245,O000929,P0009,1,3002.22
OI0001246,O000930,P0006,1,4459.91
OI0001247,O000931,P0068,2,2195.16
OI0001248,O000932,P0083,2,4751.55
OI0001249,O000932,P0047,1,2960.64
OI0001250,O000933,P0016,1,1585.94
OI0001251,O000934,P0064,1,1045.98
OI0001252,O000935,P0039,1,3129.18
OI0001253,O000935,P0084,1,1332.65
OI0001254,O000936,P0032,1,1861.7
OI0001255,O000936,P0018,1,3792.61
OI0001256,O000938,P0010,1,1392.05
OI0001257,O000939,P0066,1,5103.48
OI0001258,O000940,P0029,1,4246.17
OI0001259,O000941,P0036,1,3885.89
OI0001260,O000943,P0086,3,1318.17
OI0001261,O000943,P0060,1,3236.86
OI0001262,O000945,P0077,1,1720.22
OI0001263,O000946,P0088,1,2601.82
OI0001264,O000946,P0046,1,2471.49
OI0001265,O000948,P0087,1,2230.03
OI0001266,O000948,P0009,1,3068.03
OI0001267,O000949,P0095,1,1603.57
OI0001268,O000952,P0073,2,3631.47
OI0001269,O000953,P0039,1,3082.92
OI0001270,O000953,P0056,1,562.76
OI0001271,O000953,P0002,1,894.56
OI0001272,O000954,P0090,1,1651.45
OI0001273,O000954,P0029,2,4274.83
OI0001274,O000955,P0081,2,2206.59
OI0001275,O000956,P0071,1,1285.02
OI0001276,O000956,P0045,2,4675.55
OI0001277,O000956,P0040,1,3525.78
OI0001278,O000957,P0003,2,2377.93
OI0001279,O000958,P0021,1,2335.51
OI0001280,O000959,P0062,1,1303.9
OI0001281,O000960,P0024,1,2944.07
OI0001282,O000961,P0064,1,1040.17
OI0001283,O000962,P0089,1,4876.73
OI0001284,O000963,P0003,1,2458.56
OI0001285,O000964,P0044,1,3375.33
OI0001286,O000965,P0052,2,3151.07
OI0001287,O000965,P0094,1,3028.67
OI0001288,O000966,P0023,1,1524.68
OI0001289,O000969,P0070,2,3637.52
OI0001290,O000969,P0036,1,4017.31
OI0001291,O000970,P0028,1,3149.61
OI0001292,O000970,P0073,2,3675.5
OI0001293,O000972,P0018,2,3790.05
OI0001294,O000973,P0076,1,2545.22
OI0001295,O000974,P0062,1,1288.0
OI0001296,O000974,P0063,2,3537.88
OI0001297,O000975,P0031,1,1867.38
OI0001298,O000976,P0025,1,617.66
OI0001299,O000977,P0011,1,2781.35
OI0001300,O000978,P0088,1,2582.66
OI0001301,O000978,P0067,3,2416.75
OI0001302,O000979,P0072,1,2101.84
OI0001303,O000979,P0062,1,1336.24
OI0001304,O000980,P0023,1,1510.48
OI0001305,O000980,P0022,1,657.85
OI0001306,O000980,P0074,1,4744.66
OI0001307,O000981,P0084,1,1321.84
OI0001308,O000981,P0013,3,1751.16
OI0001309,O000981,P0041,2,1546.42
OI0001310,O000982,P0092,1,2063.84
OI0001311,O000982,P0017,2,3994.79
OI0001312,O000983,P0093,1,2304.41
OI0001313,O000983,P0068,1,2260.6
OI0001314,O000984,P0058,2,1422.53
OI0001315,O000984,P0018,1,3751.51
OI0001316,O000985,P0054,2,1455.48
OI0001317,O000985,P0029,1,4178.74
OI0001318,O000987,P0017,1,3995.79
OI0001319,O000987,P0078,1,3319.26
OI0001320,O000988,P0012,2,817.49
OI0001321,O000989,P0095,1,1635.93
OI0001322,O000990,P0016,1,1648.6
OI0001323,O000991,P0056,1,549.02
OI0001324,O000991,P0094,1,2956.75
OI0001325,O000992,P0008,1,4784.88
OI0001326,O000993,P0063,1,3517.14
OI0001327,O000994,P0050,2,4437.19
OI0001328,O000995,P0047,1,2968.41
OI0001329,O000996,P0084,1,1364.69
