customer_id,signup_date,age,gender,city,acquisition_channel,customer_segment
C00461,2023-11-20,39,Male,Ahmedabad,Direct,Premium
C00462,2024-07-06,45,Male,Jaipur,Referral,Premium
C00463,2024-06-20,19,Male,Bangalore,Direct,Regular
C00464,2024-08-12,52,Male,Hyderabad,YouTube,Regular
C00465,2025-04-11,60,Female,Bangalore,Instagram,Budget
C00466,2024-01-26,25,Male,Jaipur,Referral,Regular
C00467,2024-05-07,26,Male,Ahmedabad,Referral,Regular
C00468,2025-09-26,23,Female,Kolkata,Referral,Regular
C00469,2025-10-10,44,Male,Ahmedabad,YouTube,Regular
C00470,2023-11-06,25,Female,Chennai,YouTube,Regular
C00471,2024-11-16,36,Female,Kolkata,Direct,Regular
C00472,2025-04-13,38,Female,Delhi,Instagram,Premium
C00473,2024-11-25,48,Female,Chennai,Referral,Regular
C00474,2024-04-10,42,Female,Lucknow,Instagram,Premium
C00475,2024-11-30,45,Female,Hyderabad,Direct,Budget
C00476,2026-05-15,61,Other,Delhi,Organic Search,Regular
C00477,2025-05-29,38,Male,Pune,Organic Search,Regular
C00478,2025-09-28,43,Male,Ahmedabad,Instagram,Premium
C00479,2026-03-23,52,Male,Jaipur,Organic Search,Budget
C00480,2025-12-14,28,Female,Pune,Organic Search,Premium
C00481,2024-10-17,47,Other,Bangalore,Instagram,Premium
C00482,2023-09-03,51,Male,Ahmedabad,Instagram,Regular
C00483,2024-09-16,23,Female,Mumbai,Organic Search,Regular
C00484,2025-11-30,20,Female,Jaipur,Instagram,Regular
C00485,2026-03-20,38,Male,Chennai,Google,Premium
C00486,2026-07-07,53,Female,Kolkata,Organic Search,Budget
C00487,2024-11-29,32,Male,Mumbai,Direct,Budget
C00488,2025-11-24,44,Male,Pune,Google,Regular
C00489,2025-04-17,52,Male,Hyderabad,Instagram,Regular
C00490,2025-06-19,31,Female,Kolkata,Instagram,Premium
C00491,2024-04-25,63,Female,Lucknow,Organic Search,Premium
C00492,2024-04-24,62,Other,Jaipur,Google,Premium
C00493,2024-12-17,36,Female,Ahmedabad,Organic Search,Regular
C00494,2023-09-28,57,Male,Jaipur,Instagram,Regular
C00495,2024-08-30,42,Female,Chennai,Google,Regular
C00496,2025-09-10,47,Female,Hyderabad,Direct,Premium
C00497,2024-11-13,63,Male,Ahmedabad,Instagram,Budget
C00498,2024-02-24,46,Female,Bangalore,Google,Premium
C00499,2025-01-21,38,Female,Chennai,Google,Budget
C00500,2024-01-14,61,Male,Jaipur,Direct,Regular
C00501,2025-07-09,34,Male,Mumbai,Instagram,Regular
C00502,2023-09-26,57,Male,Jaipur,Google,Budget
C00503,2024-11-01,39,Female,Bangalore,YouTube,Premium
C00504,2025-05-07,21,Female,Hyderabad,Google,Regular
C00505,2023-09-26,39,Male,Ahmedabad,Referral,Premium
C00506,2025-08-01,18,Male,Pune,Instagram,Regular
C00507,2024-01-23,34,Male,Pune,Instagram,Budget
C00508,2025-01-15,59,Other,Mumbai,Referral,Regular
C00509,2023-10-22,62,Male,Mumbai,YouTube,Budget
C00510,2024-10-16,63,Male,Ahmedabad,Instagram,Budget
C00511,2024-04-15,43,Male,Chennai,Referral,Regular
C00512,2024-08-20,60,Male,Jaipur,Google,Budget
C00513,2025-12-09,58,Female,Chennai,Google,Regular
C00514,2024-10-16,58,Male,Bangalore,YouTube,VIP
C00515,2025-11-29,62,Male,Bangalore,Google,Premium
C00516,2026-02-24,62,Female,Mumbai,Organic Search,VIP
C00517,2024-05-30,22,Male,Kolkata,Organic Search,Premium
C00518,2023-11-25,64,Female,Delhi,Instagram,Regular
C00519,2023-09-18,53,Male,Bangalore,Referral,Regular
C00520,2025-04-10,50,Male,Bangalore,Google,VIP
C00521,2026-08-27,46,Female,Delhi,Direct,Regular
C00522,2024-09-14,31,Female,Pune,Instagram,Budget
C00523,2025-08-09,20,Female,Chennai,Direct,Budget
C00524,2025-12-31,33,Other,Delhi,Instagram,Regular
C00525,2025-08-11,52,Male,Kolkata,Referral,Budget
C00526,2025-12-01,38,Female,Jaipur,Organic Search,Regular
C00527,2026-07-03,45,Male,Delhi,Google,Budget
C00528,2024-04-02,26,Male,Lucknow,Referral,Budget
C00529,2023-09-19,49,Female,Jaipur,YouTube,Regular
C00530,2024-02-11,49,Male,Jaipur,Instagram,Regular
C00531,2024-01-13,41,Male,Ahmedabad,Instagram,Regular
C00532,2025-08-30,54,Female,Mumbai,Direct,Regular
C00533,2025-05-07,27,Female,Bangalore,Google,Budget
C00534,2024-04-22,28,Male,Pune,Organic Search,Regular
C00535,2025-10-02,29,Female,Hyderabad,Instagram,VIP
C00536,2025-12-15,47,Male,Bangalore,Direct,Regular
C00537,2024-02-27,44,Male,Lucknow,Google,Regular
C00538,2025-06-23,32,Female,Lucknow,Direct,Budget
C00539,2025-11-24,59,Male,Bangalore,Direct,Regular
C00540,2023-12-31,26,Other,Hyderabad,Instagram,VIP
C00541,2026-02-10,39,Female,Chennai,YouTube,Regular
C00542,2026-07-20,62,Female,Kolkata,YouTube,Regular
C00543,2023-12-24,49,Female,Lucknow,Instagram,Regular
C00544,2023-09-25,61,Male,Kolkata,Referral,Budget
C00545,2024-08-03,41,Other,Delhi,YouTube,Regular
C00546,2025-09-08,34,Female,Delhi,Referral,Regular
C00547,2026-07-13,36,Male,Chennai,Instagram,Premium
C00548,2024-11-04,54,Female,Bangalore,Instagram,Regular
C00549,2025-10-19,51,Female,Pune,Instagram,Premium
C00550,2023-11-19,45,Male,Ahmedabad,Google,Premium
C00551,2025-09-22,29,Other,Bangalore,YouTube,VIP
C00552,2025-07-15,61,Female,Pune,Referral,Regular
C00553,2023-12-17,55,Female,Ahmedabad,YouTube,Regular
C00554,2025-12-21,34,Female,Delhi,YouTube,Regular
C00555,2026-03-16,64,Female,Bangalore,Instagram,Budget
C00556,2025-06-16,62,Male,Mumbai,Google,Budget
C00557,2024-01-07,55,Male,Chennai,YouTube,Regular
C00558,2026-08-10,48,Female,Delhi,YouTube,Regular
C00559,2026-01-01,60,Female,Lucknow,Instagram,Regular
C00560,2024-09-11,33,Female,Jaipur,Google,Budget
C00561,2024-12-09,47,Male,Bangalore,Instagram,VIP
C00562,2024-10-07,57,Male,Kolkata,Instagram,Regular
C00563,2025-03-04,54,Female,Chennai,Instagram,VIP
C00564,2024-09-04,26,Female,Hyderabad,Organic Search,Budget
C00565,2026-03-16,40,Female,Hyderabad,Google,Budget
C00566,2026-02-14,52,Female,Delhi,Instagram,Budget
C00567,2023-12-21,55,Male,Ahmedabad,Instagram,Premium
C00568,2026-07-16,33,Male,Delhi,Instagram,Regular
C00569,2025-07-24,64,Male,Delhi,Google,Premium
C00570,2026-02-21,31,Male,Kolkata,Direct,Regular
C00571,2025-10-11,56,Male,Jaipur,Instagram,Budget
C00572,2024-12-17,36,Male,Jaipur,Organic Search,Budget
C00573,2025-11-09,40,Female,Lucknow,Referral,Regular
C00574,2026-07-21,37,Female,Delhi,Organic Search,Premium
C00575,2024-06-19,41,Male,Hyderabad,Instagram,Premium
C00576,2026-01-29,35,Male,Delhi,Instagram,Regular
C00577,2025-04-08,28,Male,Mumbai,Google,Budget
C00578,2025-02-07,46,Male,Pune,Organic Search,Budget
C00579,2024-12-17,25,Male,Chennai,Direct,Budget
C00580,2025-11-06,45,Male,Mumbai,Instagram,Regular
C00581,2024-06-17,51,Male,Hyderabad,Direct,VIP
C00582,2026-03-18,36,Female,Ahmedabad,Direct,Budget
C00583,2026-02-23,40,Female,Mumbai,Direct,Premium
C00584,2023-11-30,27,Male,Chennai,Organic Search,Regular
C00585,2026-04-20,50,Male,Mumbai,Organic Search,VIP
C00586,2024-05-21,26,Male,Bangalore,Referral,VIP
C00587,2025-01-18,34,Male,Kolkata,YouTube,Regular
C00588,2025-06-26,64,Male,Bangalore,Google,Budget
C00589,2024-10-16,58,Male,Chennai,Organic Search,Premium
C00590,2023-09-28,33,Male,Pune,YouTube,Premium
C00591,2026-03-17,50,Female,Kolkata,Referral,Regular
C00592,2024-03-14,41,Female,Hyderabad,Organic Search,Regular
C00593,2024-04-16,61,Male,Ahmedabad,YouTube,Regular
C00594,2026-01-18,38,Male,Bangalore,Referral,Premium
C00595,2024-09-04,27,Female,Chennai,Organic Search,Budget
C00596,2026-04-18,55,Male,Pune,Organic Search,VIP
C00597,2025-10-04,52,Female,Pune,Referral,Regular
C00598,2024-06-25,41,Female,Jaipur,Direct,Regular
C00599,2023-09-08,55,Female,Kolkata,Organic Search,Premium
C00600,2026-07-02,57,Male,Pune,Instagram,Premium
C00601,2023-11-29,47,Male,Chennai,Google,Budget
C00602,2025-10-25,42,Female,Lucknow,Google,Regular
C00603,2025-02-13,29,Male,Chennai,Referral,VIP
C00604,2025-12-05,64,Female,Ahmedabad,Organic Search,Premium
C00605,2025-09-22,25,Male,Hyderabad,Direct,Premium
C00606,2025-08-04,46,Male,Kolkata,Organic Search,Regular
C00607,2025-02-15,57,Female,Chennai,Referral,Regular
C00608,2026-01-13,28,Other,Pune,Google,Budget
C00609,2023-12-07,61,Female,Jaipur,Referral,Premium
C00610,2024-04-26,62,Male,Chennai,Referral,Premium
C00611,2025-09-24,48,Female,Mumbai,Google,Premium
C00612,2024-07-28,41,Female,Jaipur,Direct,Premium
C00613,2025-05-26,43,Male,Chennai,YouTube,Budget
C00614,2025-01-27,50,Female,Delhi,Google,Regular
C00615,2025-03-31,38,Other,Pune,Google,Premium
C00616,2024-12-06,35,Female,Bangalore,Instagram,Regular
C00617,2025-11-22,61,Female,Mumbai,Instagram,VIP
C00618,2024-08-24,28,Male,Pune,Instagram,Regular
C00619,2025-10-06,43,Female,Chennai,YouTube,Regular
C00620,2024-06-19,55,Female,Lucknow,Instagram,Premium
C00621,2024-05-29,46,Female,Delhi,Organic Search,Regular
C00622,2024-01-07,33,Other,Kolkata,Google,Premium
C00623,2024-03-26,47,Female,Mumbai,YouTube,Premium
C00624,2024-01-06,37,Female,Pune,Direct,Regular
C00625,2025-04-06,54,Male,Chennai,Google,Regular
C00626,2025-12-10,60,Male,Lucknow,Google,Premium
C00627,2024-03-17,25,Female,Pune,YouTube,Budget
C00628,2024-04-21,20,Female,Lucknow,Direct,Budget
C00629,2025-02-08,44,Female,Mumbai,Instagram,Premium
C00630,2025-10-30,20,Male,Chennai,Instagram,Budget
C00631,2026-08-02,56,Female,Mumbai,Organic Search,Regular
C00632,2025-03-25,37,Female,Delhi,Referral,Budget
C00633,2024-07-03,43,Female,Hyderabad,Instagram,Premium
C00634,2023-12-16,58,Male,Lucknow,Direct,Budget
C00635,2024-03-27,62,Male,Hyderabad,Referral,Regular
C00636,2024-05-03,38,Female,Lucknow,Organic Search,Budget
C00637,2024-03-11,24,Female,Kolkata,Organic Search,Regular
C00638,2023-09-12,31,Female,Lucknow,Direct,Regular
C00639,2025-04-04,62,Female,Jaipur,Google,Regular
C00640,2024-06-23,63,Male,Jaipur,Google,Regular
C00641,2026-07-30,52,Female,Bangalore,Instagram,Premium
C00642,2025-04-25,53,Female,Ahmedabad,Google,Premium
C00643,2025-09-30,51,Female,Kolkata,Instagram,Regular
C00644,2024-01-13,62,Male,Chennai,Organic Search,Budget
C00645,2026-04-05,23,Male,Lucknow,Instagram,Budget
C00646,2025-02-16,38,Male,Bangalore,Direct,Budget
C00647,2026-04-10,21,Other,Pune,Organic Search,Regular
C00648,2025-05-18,58,Female,Kolkata,Referral,Premium
C00649,2025-01-23,54,Female,Bangalore,Instagram,Regular
C00650,2024-12-22,64,Female,Kolkata,Google,Premium
C00651,2024-03-17,38,Male,Kolkata,Referral,Premium
C00652,2023-10-23,51,Female,Jaipur,Google,Regular
C00653,2026-06-24,39,Male,Hyderabad,Direct,Regular
C00654,2025-02-01,38,Female,Mumbai,YouTube,Regular
C00655,2026-02-14,53,Other,Ahmedabad,Instagram,Budget
C00656,2024-11-09,56,Male,Mumbai,Instagram,Budget
C00657,2023-11-17,34,Male,Jaipur,Instagram,Regular
C00658,2025-07-17,23,Female,Chennai,Direct,Premium
C00659,2023-10-25,29,Female,Kolkata,Referral,Regular
C00660,2024-02-07,43,Male,Hyderabad,Google,Budget
C00661,2025-05-05,52,Male,Lucknow,Referral,Premium
C00662,2024-07-26,21,Female,Bangalore,Organic Search,Regular
C00663,2026-08-21,57,Male,Mumbai,Google,Regular
C00664,2024-01-04,57,Male,Bangalore,Direct,Budget
C00665,2025-12-12,60,Female,Hyderabad,Organic Search,Regular
C00666,2025-06-22,19,Female,Bangalore,YouTube,Budget
C00667,2026-01-10,31,Female,Bangalore,Direct,VIP
C00668,2024-05-01,35,Male,Ahmedabad,Instagram,Regular
C00669,2025-03-22,28,Male,Mumbai,Direct,Regular
C00670,2025-01-02,45,Male,Pune,Google,Regular
C00671,2024-12-25,58,Female,Chennai,Instagram,Budget
C00672,2026-03-27,56,Female,Hyderabad,Organic Search,Regular
C00673,2026-08-17,31,Female,Pune,Referral,VIP
C00674,2024-07-27,41,Male,Lucknow,Direct,Budget
C00675,2025-07-08,46,Other,Delhi,Direct,Budget
C00676,2025-06-26,58,Female,Lucknow,Referral,Budget
C00677,2025-11-16,29,Male,Bangalore,Instagram,Regular
C00678,2026-07-01,33,Female,Ahmedabad,Referral,VIP
C00679,2024-04-11,60,Female,Pune,Instagram,Regular
C00680,2024-04-15,37,Female,Hyderabad,Instagram,Regular
C00681,2025-08-20,51,Female,Pune,Google,Regular
C00682,2024-02-16,50,Female,Pune,Google,Regular
C00683,2024-03-05,19,Female,Mumbai,Instagram,Regular
C00684,2023-11-18,32,Male,Bangalore,Direct,Budget
C00685,2023-08-30,39,Female,Jaipur,Instagram,Regular
C00686,2025-01-02,62,Female,Mumbai,Referral,VIP
C00687,2025-06-08,27,Male,Lucknow,Organic Search,Budget
C00688,2024-07-12,55,Male,Delhi,Organic Search,Regular
C00689,2024-05-07,38,Female,Hyderabad,YouTube,Premium
C00690,2025-10-10,43,Other,Mumbai,Referral,Regular
C00691,2025-10-06,37,Male,Kolkata,Instagram,Premium
C00692,2025-01-06,49,Female,Mumbai,Instagram,Regular
C00693,2025-09-19,51,Male,Delhi,Organic Search,Regular
C00694,2026-06-05,28,Female,Kolkata,Organic Search,Premium
C00695,2026-01-07,36,Female,Ahmedabad,Instagram,Regular
C00696,2025-07-13,18,Male,Ahmedabad,Instagram,Regular
C00697,2025-08-21,26,Male,Jaipur,Google,Premium
C00698,2026-06-16,50,Female,Jaipur,Instagram,Premium
C00699,2024-12-05,19,Female,Pune,YouTube,Regular
C00700,2025-04-15,60,Female,Delhi,Organic Search,Regular
C00701,2025-08-06,28,Female,Hyderabad,Referral,Regular
C00702,2026-05-19,60,Female,Hyderabad,Instagram,Regular
C00703,2026-02-18,20,Male,Delhi,Google,VIP
C00704,2023-11-14,38,Male,Chennai,Organic Search,VIP
C00705,2024-02-25,24,Female,Hyderabad,YouTube,Premium
C00706,2024-07-30,18,Male,Ahmedabad,Referral,Regular
C00707,2025-11-25,41,Female,Kolkata,Instagram,Premium
C00708,2025-05-12,22,Male,Lucknow,Google,Regular
C00709,2024-07-09,33,Female,Chennai,Direct,Budget
C00710,2024-01-11,62,Female,Pune,Referral,Premium
C00711,2025-09-20,40,Female,Kolkata,YouTube,Regular
C00712,2025-10-02,39,Male,Chennai,Google,Premium
C00713,2026-06-26,64,Female,Mumbai,Organic Search,Premium
C00714,2025-02-26,54,Female,Delhi,Google,Regular
C00715,2025-02-19,47,Male,Lucknow,Direct,Budget
C00716,2023-11-24,64,Male,Hyderabad,Instagram,Budget
C00717,2023-10-10,28,Male,Kolkata,Google,Regular
C00718,2024-12-13,32,Female,Ahmedabad,Referral,Regular
C00719,2024-08-15,64,Female,Mumbai,Referral,Regular
C00720,2024-05-28,64,Female,Delhi,Google,Regular
C00721,2023-12-06,18,Female,Mumbai,YouTube,VIP
C00722,2026-07-17,56,Male,Lucknow,YouTube,Budget
C00723,2026-03-01,43,Female,Kolkata,Organic Search,VIP
C00724,2025-05-19,18,Male,Mumbai,Direct,Regular
C00725,2026-07-05,20,Female,Chennai,Google,Premium
C00726,2026-08-27,33,Male,Jaipur,Referral,Premium
C00727,2025-09-02,39,Female,Bangalore,Instagram,Regular
C00728,2024-06-18,24,Male,Bangalore,Organic Search,Regular
C00729,2023-10-11,32,Male,Chennai,Google,Regular
C00730,2025-12-03,35,Female,Delhi,Instagram,Premium
C00731,2025-01-24,29,Male,Ahmedabad,Direct,Budget
C00732,2025-08-11,62,Male,Pune,YouTube,VIP
C00733,2026-05-28,59,Male,Bangalore,Instagram,Premium
C00734,2024-03-13,57,Male,Hyderabad,YouTube,Premium
C00735,2025-05-30,48,Female,Delhi,Referral,Regular
C00736,2025-07-23,45,Female,Delhi,Organic Search,Regular
C00737,2025-02-16,42,Female,Jaipur,Referral,Premium
C00738,2023-12-06,62,Male,Lucknow,Organic Search,Budget
C00739,2024-09-12,36,Female,Kolkata,Referral,Regular
C00740,2024-08-27,23,Female,Mumbai,Google,Regular
C00741,2025-08-31,38,Female,Hyderabad,Direct,Regular
C00742,2026-03-25,59,Male,Pune,Google,Regular
C00743,2024-08-23,57,Female,Delhi,YouTube,Premium
C00744,2025-09-26,61,Female,Mumbai,Referral,Budget
C00745,2024-07-08,43,Male,Mumbai,Google,Regular
C00746,2026-06-28,64,Female,Bangalore,Referral,Regular
C00747,2026-02-04,62,Female,Chennai,Organic Search,Budget
C00748,2025-04-21,53,Female,Lucknow,Referral,Premium
C00749,2025-01-07,21,Male,Kolkata,Instagram,Budget
C00750,2024-08-06,54,Female,Mumbai,YouTube,Budget
C00751,2024-08-16,39,Male,Chennai,Direct,Premium
C00752,2026-07-26,63,Female,Pune,YouTube,Budget
C00753,2024-11-12,57,Female,Kolkata,Direct,Premium
C00754,2025-03-13,19,Female,Mumbai,Referral,Budget
C00755,2026-08-14,44,Other,Lucknow,Instagram,Regular
C00756,2025-08-17,48,Male,Mumbai,Direct,Premium
C00757,2025-04-13,38,Female,Chennai,Google,Budget
C00758,2024-11-22,31,Female,Mumbai,Organic Search,Budget
C00759,2024-03-20,32,Female,Lucknow,Referral,Regular
C00760,2024-09-27,38,Male,Bangalore,Referral,VIP
C00761,2025-12-04,36,Male,Lucknow,Instagram,Regular
C00762,2025-07-13,36,Female,Delhi,Google,Regular
C00763,2025-12-07,22,Other,Delhi,Referral,Premium
C00764,2024-04-07,37,Female,Delhi,Google,Premium
C00765,2025-04-20,40,Female,Chennai,Instagram,Regular
C00766,2026-06-09,42,Female,Lucknow,Referral,Premium
C00767,2024-12-20,24,Female,Ahmedabad,Organic Search,Regular
C00768,2025-10-01,64,Male,Delhi,Instagram,Premium
C00769,2024-01-08,60,Male,Ahmedabad,Organic Search,VIP
C00770,2026-07-29,20,Female,Lucknow,Google,Budget
C00771,2025-06-25,54,Female,Delhi,Direct,Regular
C00772,2024-05-16,25,Male,Pune,Organic Search,Budget
C00773,2024-02-17,43,Male,Hyderabad,Direct,Premium
C00774,2025-04-22,60,Male,Ahmedabad,Instagram,Premium
C00775,2025-04-24,41,Female,Jaipur,Direct,Budget
C00776,2023-12-08,59,Female,Kolkata,Referral,VIP
C00777,2026-08-19,47,Male,Kolkata,YouTube,Regular
C00778,2026-05-24,34,Female,Bangalore,Referral,Premium
C00779,2025-01-14,24,Male,Delhi,YouTube,Budget
C00780,2024-01-03,41,Male,Hyderabad,YouTube,Regular
C00781,2026-02-25,54,Female,Ahmedabad,Instagram,Budget
C00782,2025-02-24,40,Female,Ahmedabad,Instagram,Budget
C00783,2025-10-21,27,Male,Mumbai,Google,Regular
C00784,2025-03-07,53,Male,Pune,Direct,Premium
C00785,2024-06-22,55,Female,Ahmedabad,Instagram,Regular
C00786,2026-02-27,28,Female,Chennai,YouTube,Premium
C00787,2026-08-06,63,Male,Kolkata,Instagram,Regular
C00788,2024-05-21,48,Male,Kolkata,Instagram,Regular
C00789,2025-04-23,26,Male,Jaipur,Referral,Regular
C00790,2024-10-21,57,Female,Lucknow,Google,Regular
C00791,2026-06-03,56,Female,Jaipur,Direct,Budget
C00792,2025-03-07,38,Female,Jaipur,YouTube,Regular
C00793,2026-04-17,36,Female,Jaipur,Direct,Regular
C00794,2026-03-31,56,Male,Jaipur,YouTube,Premium
C00795,2024-06-25,62,Female,Chennai,YouTube,Premium
C00796,2026-01-09,43,Female,Pune,Google,Regular
C00797,2024-11-24,42,Female,Pune,Instagram,Premium
C00798,2026-06-16,47,Female,Bangalore,Instagram,Premium
C00799,2025-03-06,39,Female,Pune,Direct,Regular
C00800,2026-02-12,23,Male,Bangalore,Direct,Premium
C00801,2024-07-02,29,Female,Chennai,Instagram,Regular
C00802,2024-07-20,58,Male,Chennai,Direct,Budget
C00803,2025-06-01,39,Female,Lucknow,Organic Search,Regular
C00804,2026-08-26,30,Male,Hyderabad,YouTube,Regular
C00805,2025-02-14,34,Male,Ahmedabad,Direct,Budget
C00806,2024-02-06,63,Female,Lucknow,Organic Search,Regular
C00807,2025-04-09,54,Male,Jaipur,Organic Search,Regular
C00808,2024-09-09,35,Female,Kolkata,Direct,Regular
C00809,2025-04-23,63,Female,Chennai,Organic Search,Budget
C00810,2025-04-14,34,Female,Hyderabad,Organic Search,Regular
C00811,2025-01-08,61,Female,Kolkata,Referral,Regular
C00812,2024-08-14,26,Female,Mumbai,Organic Search,Premium
C00813,2024-03-21,33,Male,Mumbai,Organic Search,Premium
C00814,2025-09-30,25,Male,Mumbai,Referral,Budget
C00815,2025-05-15,28,Female,Mumbai,Instagram,Regular
C00816,2024-05-09,38,Female,Kolkata,Direct,Regular
C00817,2025-12-24,55,Male,Bangalore,Referral,Premium
C00818,2023-10-14,52,Male,Ahmedabad,Instagram,VIP
C00819,2025-11-21,57,Female,Mumbai,Referral,Budget
C00820,2025-10-08,45,Female,Kolkata,Referral,Regular
C00821,2026-02-02,39,Male,Hyderabad,Direct,Budget
C00822,2024-10-24,49,Female,Hyderabad,Referral,VIP
C00823,2025-08-24,52,Male,Ahmedabad,YouTube,Regular
C00824,2026-02-12,35,Other,Mumbai,Direct,Budget
C00825,2026-08-06,33,Male,Pune,Instagram,Budget
C00826,2025-02-20,33,Female,Ahmedabad,Google,Regular
C00827,2023-10-07,51,Male,Ahmedabad,YouTube,Regular
C00828,2025-02-28,43,Female,Ahmedabad,Referral,Premium
C00829,2025-06-04,22,Male,Mumbai,Instagram,Budget
C00830,2026-04-07,61,Male,Delhi,Direct,Regular
C00831,2026-04-12,29,Female,Kolkata,Google,Budget
C00832,2024-12-22,42,Female,Bangalore,Google,Regular
C00833,2025-03-26,39,Male,Mumbai,Instagram,Regular
C00834,2025-01-09,63,Female,Jaipur,Instagram,Budget
C00835,2025-10-27,22,Male,Kolkata,Referral,VIP
C00836,2024-11-19,45,Female,Ahmedabad,Referral,Premium
C00837,2025-08-14,27,Male,Mumbai,Instagram,Regular
C00838,2024-02-13,22,Male,Chennai,YouTube,Budget
C00839,2025-01-23,62,Female,Chennai,Instagram,Regular
C00840,2026-07-25,18,Female,Bangalore,Referral,Regular
C00841,2024-09-02,29,Female,Ahmedabad,Google,VIP
C00842,2025-09-25,45,Other,Jaipur,Instagram,Premium
C00843,2025-08-09,64,Male,Hyderabad,Instagram,Regular
C00844,2026-03-18,39,Male,Mumbai,Google,Regular
C00845,2026-03-19,59,Female,Mumbai,Instagram,Premium
C00846,2026-03-26,33,Male,Mumbai,Google,Budget
C00847,2024-10-17,34,Female,Pune,Referral,Budget
C00848,2024-08-09,25,Female,Pune,Organic Search,Premium
C00849,2025-10-23,48,Male,Bangalore,Instagram,Regular
C00850,2025-12-07,40,Female,Lucknow,Direct,Regular
C00851,2026-04-10,23,Male,Delhi,Direct,Regular
C00852,2023-10-06,31,Female,Kolkata,Google,Budget
C00853,2023-11-10,36,Female,Bangalore,Instagram,Regular
C00854,2025-07-19,53,Female,Lucknow,Organic Search,Premium
C00855,2026-06-02,34,Female,Delhi,Instagram,Regular
C00856,2026-08-25,30,Female,Chennai,Instagram,Regular
C00857,2025-11-23,21,Female,Hyderabad,Google,Budget
C00858,2024-12-15,62,Female,Bangalore,Google,Regular
C00859,2023-12-13,60,Male,Kolkata,Google,Premium
C00860,2025-07-22,61,Female,Lucknow,Google,Regular
C00861,2026-04-10,47,Female,Delhi,Instagram,Premium
C00862,2024-12-26,56,Female,Kolkata,Organic Search,Regular
C00863,2025-09-26,63,Male,Kolkata,YouTube,Regular
C00864,2026-05-14,32,Female,Jaipur,Google,Regular
C00865,2023-10-17,20,Female,Mumbai,Organic Search,Regular
C00866,2026-01-16,34,Female,Chennai,Direct,Premium
C00867,2024-07-14,52,Female,Hyderabad,Google,Regular
C00868,2024-10-11,30,Other,Bangalore,Direct,Budget
